date,ET0,ETc,water_need_m3
2015-09-03,12.047618756271172,9.638095005016938,0.00964
2015-09-04,8.626905582420644,6.901524465936515,0.0069
2015-09-05,8.77933718500259,7.023469748002071,0.00702
2015-09-06,9.864678710302,7.8917429682416005,0.00789
2015-09-07,14.159959911102641,11.327967928882114,0.01133
2015-09-08,4.56255445858201,3.6500435668656084,0.00365
2015-09-09,4.831904174726755,3.865523339781404,0.00387
2015-09-10,5.529837854161586,4.4238702833292685,0.00442
2015-09-11,7.051333867902239,5.641067094321791,0.00564
2015-09-12,6.6060634145444626,5.28485073163557,0.00528
2015-09-13,3.417001447012491,2.733601157609993,0.00273
2015-09-14,3.7772824941741963,3.0218259953393574,0.00302
2015-09-15,4.779854899056094,3.8238839192448753,0.00382
2015-09-16,4.464000894595089,3.5712007156760714,0.00357
2015-09-17,5.068439307038241,4.054751445630592,0.00405
2015-09-18,7.1704742978363525,5.736379438269083,0.00574
2015-09-19,6.34598470118617,5.076787760948936,0.00508
2015-09-20,8.06295799769872,6.450366398158976,0.00645
2015-09-21,5.145022146328887,4.11601771706311,0.00412
2015-09-22,5.918501407196602,4.734801125757282,0.00473
2015-09-23,4.60318708151288,3.6825496652103045,0.00368
2015-09-24,4.355398670828832,3.4843189366630654,0.00348
2015-09-25,7.662021071130344,6.129616856904275,0.00613
2015-09-26,5.218821381121781,4.175057104897426,0.00418
2015-09-27,6.195331189303198,4.956264951442559,0.00496
2015-09-28,6.757535507649074,5.406028406119259,0.00541
2015-09-29,6.086126928409325,4.8689015427274605,0.00487
2015-09-30,1.6313443412452806,1.3050754729962246,0.00131
2015-10-01,2.6312431703305617,2.1049945362644493,0.0021
2015-10-02,2.8293777528978463,2.263502202318277,0.00226
2015-10-03,2.9027082141470095,2.3221665713176076,0.00232
2015-10-04,2.9861801887483708,2.3889441509986966,0.00239
2015-10-05,3.575680463438057,2.860544370750446,0.00286
2015-10-06,2.0779283360546628,1.6623426688437304,0.00166
2015-10-07,1.3287709307824476,1.0630167446259582,0.00106
2015-10-08,2.1851612394457014,1.7481289915565612,0.00175
2015-10-09,2.2470178837624477,1.7976143070099582,0.0018
2015-10-10,2.2721331163822813,1.817706493105825,0.00182
2015-10-11,2.99335996349031,2.394687970792248,0.00239
2015-10-12,3.3367007572958625,2.6693606058366903,0.00267
2015-10-13,2.627399822599153,2.1019198580793224,0.0021
2015-10-14,2.399172246616505,1.9193377972932042,0.00192
2015-10-15,2.457852824699007,1.9662822597592056,0.00197
2015-10-16,2.5874607781270296,2.069968622501624,0.00207
2015-10-17,2.3499338458298342,1.8799470766638675,0.00188
2015-10-18,3.444000093374292,2.7552000746994336,0.00276
2015-10-19,4.786130188073638,3.8289041504589107,0.00383
2015-10-20,4.420341019616384,3.536272815693107,0.00354
2015-10-21,2.025032513233851,1.6200260105870807,0.00162
2015-10-22,1.650630169324665,1.320504135459732,0.00132
2015-10-23,1.3369160938454645,1.0695328750763717,0.00107
2015-10-24,1.5646924867071124,1.25175398936569,0.00125
2015-10-25,1.3808783629671808,1.1047026903737447,0.0011
2015-10-26,1.9005011817054334,1.5204009453643468,0.00152
2015-10-27,2.4425341214464775,1.9540272971571822,0.00195
2015-10-28,1.2767499054537466,1.0213999243629972,0.00102
2015-10-29,1.5130404951325855,1.2104323961060686,0.00121
2015-10-30,1.5831079327233848,1.266486346178708,0.00127
2015-10-31,1.127631231539961,0.9021049852319689,0.0009
2015-11-01,1.676351530239563,1.3410812241916505,0.00134
2015-11-02,2.7098844411567318,2.1679075529253855,0.00217
2015-11-03,3.660805624979409,2.9286444999835273,0.00293
2015-11-04,2.9561731866404277,2.3649385493123423,0.00236
2015-11-05,3.549732784978618,2.839786227982895,0.00284
2015-11-06,3.5945855345436426,2.8756684276349143,0.00288
2015-11-07,2.1677261037734383,1.7341808830187508,0.00173
2015-11-08,1.2304784780422342,0.9843827824337874,0.00098
2015-11-09,1.0720936391228244,0.8576749112982596,0.00086
2015-11-10,0.8520330619435391,0.6816264495548313,0.00068
2015-11-11,0.7606170589879567,0.6084936471903655,0.00061
2015-11-12,0.8607948793371519,0.6886359034697216,0.00069
2015-11-13,1.116788131630641,0.8934305053045128,0.00089
2015-11-14,1.2233916760471244,0.9787133408376996,0.00098
2015-11-15,2.4804111559828512,1.984328924786281,0.00198
2015-11-16,0.97461165818975,0.7796893265518001,0.00078
2015-11-17,1.7275661604011885,1.3820529283209508,0.00138
2015-11-18,2.338826185419262,1.8710609483354095,0.00187
2015-11-19,2.318129151799362,1.8545033214394895,0.00185
2015-11-20,1.2138961911130322,0.9711169528904258,0.00097
2015-11-21,1.9876370047381933,1.5901096037905547,0.00159
2015-11-22,1.527753546920223,1.2222028375361784,0.00122
2015-11-23,2.0880692679391597,1.670455414351328,0.00167
2015-11-24,2.0139771796624606,1.6111817437299685,0.00161
2015-11-25,1.5240637748995483,1.2192510199196387,0.00122
2015-11-26,1.2535678423050112,1.002854273844009,0.001
2015-11-27,1.060973508249981,0.8487788065999848,0.00085
2015-11-28,0.9230312145353273,0.7384249716282619,0.00074
2015-11-29,0.8145070571147383,0.6516056456917907,0.00065
2015-11-30,0.6605807213937216,0.5284645771149773,0.00053
2015-12-01,0.4809436294040291,0.38475490352322333,0.00038
2015-12-02,0.5624629290662719,0.44997034325301755,0.00045
2015-12-03,0.6593744013735814,0.5274995210988651,0.00053
2015-12-04,0.5472899955661388,0.43783199645291104,0.00044
2015-12-05,1.2769144644558814,1.021531571564705,0.00102
2015-12-06,1.8883388724254684,1.5106710979403748,0.00151
2015-12-07,2.0895550297232988,1.6716440237786392,0.00167
2015-12-08,1.823487781530171,1.458790225224137,0.00146
2015-12-09,1.3260423958756316,1.0608339167005052,0.00106
2015-12-10,1.1148570295434987,0.8918856236347991,0.00089
2015-12-11,1.2472819625957627,0.9978255700766102,0.001
2015-12-12,1.2519499142263404,1.0015599313810724,0.001
2015-12-13,1.1674641910918566,0.9339713528734853,0.00093
2015-12-14,0.6895208866675423,0.5516167093340338,0.00055
2015-12-15,0.9177019321414237,0.734161545713139,0.00073
2015-12-16,0.7670931782614284,0.6136745426091428,0.00061
2015-12-17,0.6150200371973344,0.49201602975786757,0.00049
2015-12-18,0.8487430979748953,0.6789944783799163,0.00068
2015-12-19,0.8375131519509604,0.6700105215607683,0.00067
2015-12-20,0.6437759310653868,0.5150207448523094,0.00052
2015-12-21,0.8423910322605785,0.6739128258084629,0.00067
2015-12-22,1.0821451558408832,0.8657161246727066,0.00087
2015-12-23,0.9330777153007943,0.7464621722406355,0.00075
2015-12-24,1.1217589493850364,0.8974071595080292,0.0009
2015-12-25,1.3962542858155589,1.117003428652447,0.00112
