subscription,district,name,address,volume,price,start_read_date,end_read_date
2248112,ETİMESGUT,E.GUT BEL.BŞK. PARK VE BA H.MÜD.,BELPINARI CD,469,4057.5,2022-09-14 00:00:00,2022-10-13 00:00:00
2248419,ETİMESGUT,E.GUT BEL.BŞK.PARK VE BAH .MÜD.,1457 SK,187,622.71,2021-06-10 00:00:00,2021-07-07 00:00:00
2248700,ETİMESGUT,E.GUT BEL.BŞK. PARK VE BA H.MÜD.,2345 SOKAK,287,955.71,2019-11-15 00:00:00,2020-06-15 00:00:00
1445875,YENİMAHALLE,ETİMESGUT BLD. BŞK. PARK VE BAHÇ. MÜD.,BELİRSİZ,20,61.02,2014-04-10 00:00:00,2014-05-13 00:00:00
132661,ETİMESGUT,ETİMESGUT BELEDİYESİ KR.PLT.ÜTGM.LEVENT ŞAHİN,1512 CADDE,488,1625.04,2020-06-15 00:00:00,2020-07-15 00:00:00
2247080,ETİMESGUT,ETİMESGUT BELEDİYESİ OKAN KOÇ PARKI,97 SOKAK,425,1683,2017-05-08 00:00:00,2017-06-06 00:00:00
2248298,ETİMESGUT,ETİMESGUT BEL. BŞK. PARK VE BAHÇELER MÜD.,4497 CAD,1282,4269.06,2020-09-18 00:00:00,2020-10-19 00:00:00
1070732,ETİMESGUT,ETİMESGUT BELEDİYESİ ŞÜKRÜ KALE PARKI,AHİ ELVAN CADDESİ,200,859.58,2017-11-08 00:00:00,2018-05-04 00:00:00
316257,ETİMESGUT,ETİMESGUT BELEDİYESİ NECİP FAZIL DİNLENME PARK,Ş.HASAN ÖZTÜRK CAD.,505,2009.9,2017-06-06 00:00:00,2017-07-11 00:00:00
1447089,ETİMESGUT,ETİMESGUT BELEDİYESİ ŞH.A YDIN CANPOLAT PARK,2 CAD,553,1897.74,2021-08-12 00:00:00,2021-09-10 00:00:00
1071389,ETİMESGUT,ETİMESGUT BELEDİYESİ ESNAF VE SANATKARLAR PARK,2570.SOK.,1974,6573.42,2019-11-16 00:00:00,2020-06-17 00:00:00
1445883,ETİMESGUT,ETİMESGUT BLD. BŞK.PARK V E BAHÇ. MÜD.,ERKENT SİTESİ,324,917.6,2014-04-08 00:00:00,2014-05-10 00:00:00
1446364,ETİMESGUT,ETİMESGUT BELEDİYESİ EMİR YAMAN SPOR TESİSLERİ,326 SOKAK,189,629.37,2019-05-04 00:00:00,2019-06-10 00:00:00
1070058,ETİMESGUT,ETİMESGUT BELEDİYESİ ZABITA KARAKOLU,1460 SOKAK,51,226.44,2015-07-11 00:00:00,2015-08-15 00:00:00
1446545,ETİMESGUT,ETİMESGUT BELEDİYESİ PARK,2006 SOKAK,158,727.26,2018-05-02 00:00:00,2018-06-05 00:00:00
2998800,ETİMESGUT,E.GUT BEL.BŞK. PARK VE BA H.MÜD.,6228 SK,64,642.18,2022-11-11 00:00:00,2023-06-12 00:00:00
2997623,ETİMESGUT,E.GUT BEL.BŞK.PARK VE BAH .MÜD.GÖKÇE PARKI,1272 SOK,330,4252,2023-09-11 00:00:00,2023-10-12 00:00:00
1071353,ETİMESGUT,ETİMESGUT BELEDİYESİ AÇELYA PARKI,5 ETAP 494 PARSEL AGE SİT,793,2754.04,2016-09-09 00:00:00,2016-10-13 00:00:00
1446744,ETİMESGUT,ETİMESGUT BELEDİYESİ YAVU Z SELİM PARKI,10 CD,959,4547.79,2018-05-30 00:00:00,2018-07-05 00:00:00
2247387,ETİMESGUT,E.GUT BEL.BŞK. PARK VE BA H.MÜD.,1820 CAD,296,1341.21,2018-09-13 00:00:00,2018-10-10 00:00:00
2248432,ETİMESGUT,E.GUT BEL.BŞK. PARK VE BA H.MÜD.,KÜRŞAT CAD,313,3325.78,2023-06-12 00:00:00,2023-07-13 00:00:00
2246726,ETİMESGUT,ETİMESGUT BELEDİYESİ ŞEHİ T NECDET ALICI PARKI,1555 SOKAK,273,3518.7,2023-09-12 00:00:00,2023-10-12 00:00:00
2998346,ETİMESGUT,ETİMESGUT BEL.BŞK.PARKVE BAH.MD.,ERZURUM KONGRESİ CD,552,1838.16,2021-06-04 00:00:00,2021-07-08 00:00:00
1446443,ETİMESGUT,ETİMESGUT BELEDİYESİ TUĞR A PARKI,YESİLKONAK SİTESİ,1204,4009.32,2019-05-30 00:00:00,2019-07-06 00:00:00
1070170,ETİMESGUT,ETİMESGUT BELEDİYESİ AYYI LDIZ YEŞİL ALAN 1,AHİ MESUT BLV,5240,27106.52,2021-07-08 00:00:00,2022-08-12 00:00:00
2247133,ETİMESGUT,E.GUT BEL.BŞK. PARK VE BA H.MÜD.,1061 SK,22,76.43,2016-09-17 00:00:00,2016-10-14 00:00:00
2997932,ETİMESGUT,E.GUT BEL.BŞK. PARK VE BA H.MÜD.,KIZILELMA CADDESİ,998,7566.65,2022-06-13 00:00:00,2022-07-16 00:00:00
2246721,ETİMESGUT,ETİMESGUT BELEDİYESİ MALA ZGİRT PARKI,1514 SOKAK,585,1948.05,2020-06-18 00:00:00,2020-07-16 00:00:00
1446365,ETİMESGUT,ETİMESGUT BELEDİYESİ TUNAHAN KOŞUYOLU PARKI,183 SOKAK,2247,7738.98,2021-08-16 00:00:00,2021-09-14 00:00:00
1445915,ETİMESGUT,ETİMESGUT BELEDİYESİ ALİ KUŞÇU PARKI,2.İNÖNÜ CAD,527,4396.94,2022-08-11 00:00:00,2022-09-10 00:00:00
1445860,ETİMESGUT,ETİMESGUT BEL.BŞK.PARK VE BAHÇE MD.,3.ETAP 36.PARSEL,1911,9027.82,2014-08-11 00:00:00,2014-09-09 00:00:00
122096,ETİMESGUT,ETİMESGUT BELEDİYESİ AKŞEMSETTİN PARKI,1945 SK,18,116.56,2022-04-12 00:00:00,2022-05-16 00:00:00
1446752,ETİMESGUT,ETİMESGUT BELEDİYESİ AHİMESUT PARKI,BELİRSİZ,109,470.53,2015-03-14 00:00:00,2015-05-14 00:00:00
2246809,ETİMESGUT,T.C.ETİMESGUT BLD.BŞK.PRK .BAH.MÜD.,1743 SK,6,21.07,2021-09-10 00:00:00,2021-10-11 00:00:00
2247368,ETİMESGUT,E.GUT BEL.BŞK. PARK VE BA H.MÜD.,4491 SK,67,223.11,2020-11-13 00:00:00,2021-05-06 00:00:00
1070731,ETİMESGUT,ETİMESGUT BELEDİYESİ ŞAHİN PARKI,1630 CAD,224,775.51,2016-07-11 00:00:00,2016-08-09 00:00:00
1070171,ETİMESGUT,ETİMESGUT BELEDİYESİ AYYILDIZ KOŞUYOLU,DOĞA KENT SİT,615,2086.57,2021-07-08 00:00:00,2021-09-14 00:00:00
1071353,ETİMESGUT,ETİMESGUT BELEDİYESİ AÇELYA PARKI,5 ETAP 494 PARSEL AGE SİT,1349,15413.29,2023-07-15 00:00:00,2023-08-12 00:00:00
2246718,ETİMESGUT,ETİMESGUT BELEDİYESİ SULTAN PARKI,1431 SK,39,129.87,2019-06-12 00:00:00,2019-07-10 00:00:00
2246199,ETİMESGUT,ETİMESGUT BELEDİYESİ YAPR ACIK PARKI,SERPMELER,39,133.81,2021-08-11 00:00:00,2021-09-10 00:00:00
1445916,ETİMESGUT,ETİMESGUT BELEDİYESİ ALBAYRAK PARKI,238 SK,21,72.5,2016-06-11 00:00:00,2016-07-12 00:00:00
1445863,ETİMESGUT,ETİMESGUT BELEDİYESİ 9.EY LÜL PARKI,SAFİ APAK,882,3935.93,2018-09-15 00:00:00,2018-10-13 00:00:00
1070166,ETİMESGUT,ETİMESGUT BELEDİYESİ MECLİS PARKI,3.ETAP 52.PARSEL,117,469.74,2017-08-05 00:00:00,2017-09-11 00:00:00
2247265,ETİMESGUT,E.GUT BEL.BŞK. PARK VE BA H.MÜD.,1904 CAD,653,6990.37,2023-06-15 00:00:00,2023-07-17 00:00:00
2248862,ETİMESGUT,E.GUT BEL.BŞK. PARK VE BA H.MÜD.,2216 SK,764,2544.12,2021-05-08 00:00:00,2021-06-12 00:00:00
099635,ETİMESGUT,ETİMESGUT BELEDİYESİ KAZIM KARABEKİR PARKI,KAZIM KARABEKİR SOKAK,52,180.67,2016-09-19 00:00:00,2016-10-14 00:00:00
2246590,ETİMESGUT,ETİMESGUT BELEDİYESİ SULTAN ALPARSLAN PARKI 3,1862 SK,10,33.3,2020-04-08 00:00:00,2020-05-11 00:00:00
2248709,ETİMESGUT,ETİMESGUT BELEDİYE BAŞK P ARK VE BAHÇE.MÜD.,1620 CAD,611,2043.88,2021-07-05 00:00:00,2021-08-11 00:00:00
160535,ETİMESGUT,T.C.ETİMESGUT BLD.BŞK.PRK .BAH.MÜD.75.YIL PARKI,2318 CADDE,208,955.2,2014-09-09 00:00:00,2014-10-14 00:00:00
1445815,ETİMESGUT,ETİMESGUT BELEDİYESİ METRO PARKI,SELÇUKLULAR CAD,374,1619.29,2015-04-08 00:00:00,2015-05-09 00:00:00
1445861,ETİMESGUT,ETİMESGUT BEL.BŞK.PARK VE BAHÇE MD.,1408 CADDE,44,206.36,2014-05-12 00:00:00,2014-06-11 00:00:00
1445915,ETİMESGUT,ETİMESGUT BLD.BŞK.PARK VE BAH.MÜD. ALİ KUŞÇU PARK,2.İNÖNÜ CAD,731,3428.39,2014-06-11 00:00:00,2014-07-11 00:00:00
093092,ETİMESGUT,ETİMESGUT BELEDİYESİ KALE ŞELALE PARKI,Ş.HASAN ÖZTÜRK CD,212,705.96,2019-09-19 00:00:00,2019-10-11 00:00:00
1073212,ETİMESGUT,ETİMESGUT BELEDİYESİ IHLAMUR PARKI,FABRİKA CADDESİ,66,283.4,2017-11-06 00:00:00,2018-05-02 00:00:00
2246933,ETİMESGUT,ETİMESGUT BELEDİYESİ YARGI PARKI,ULUPINAR CD,428,1838.68,2017-11-06 00:00:00,2018-05-04 00:00:00
1445883,ETİMESGUT,ETİMESGUT BELEDİYESİ LOZAN PARKI,ERKENT SİTESİ,240,1029.73,2015-02-11 00:00:00,2015-05-11 00:00:00
2246592,ETİMESGUT,ETİMESGUT BELEDİYESİ SEYM ENLER PARKI,BAŞKENT ÜNİVERSİTE CAD,2688,8951.04,2019-11-12 00:00:00,2020-06-15 00:00:00
1445913,ETİMESGUT,ETİMESGUT BELEDİYESİ BAYS UNGUR PARKI,136 SOKAK,38,126.54,2019-05-31 00:00:00,2019-07-06 00:00:00
2248396,ETİMESGUT,ETİMESGUT BEL. BŞK. PARK VE BAH. MÜD.,1092 SK,39,481.03,2023-08-17 00:00:00,2023-09-16 00:00:00
1446381,ETİMESGUT,ETİMESGUT BELEDİYESİ ŞEYH ŞAMİL PARKI,603 SK,1,4.11,2018-08-07 00:00:00,2019-06-12 00:00:00
1446382,ETİMESGUT,ETİMESGUT BELEDİYESİ MUHSİN YAZICIOĞLU PARKI,ŞEHİT ASTSUBAY SEÇKİN ÇİL CADDESİ,562,4497.41,2022-07-07 00:00:00,2022-08-12 00:00:00
1446751,ETİMESGUT,ETİMESGUT BELEDİYESİ OĞUZ HAN PARKI,1631 CAD,398,1954.45,2018-07-03 00:00:00,2018-08-02 00:00:00
2997930,ETİMESGUT,E.GUT BEL.BŞK.PARK VE BAH .MÜD.,536 SOKAK,12,124.84,2023-05-16 00:00:00,2023-06-15 00:00:00
1446176,ETİMESGUT,ETİMESGUT BELEDİYESİ Ş.JAN.TĞ.SEDAT NEZİH ÖZOK,YAYIKLI KENT 2,110,438.46,2017-07-10 00:00:00,2017-08-09 00:00:00
1445881,ETİMESGUT,ETİMESGUT BELEDİYESİ AŞİYAN PARKI,SELÇUKLU YAPI KOOP.,700,2331,2019-07-09 00:00:00,2019-08-08 00:00:00
2246204,ETİMESGUT,ETİMESGUT BELEDİYESİ AYIŞ IĞI PARKI,83 SOKAK,17,59.76,2021-09-13 00:00:00,2021-10-13 00:00:00
1446749,ETİMESGUT,ETİMESGUT BELEDİYESİ FİDAN PARKI,1688 SOKAK,67,223.11,2020-07-11 00:00:00,2020-08-13 00:00:00
2246728,ETİMESGUT,ETİMESGUT BELEDİYESİ ŞH.RIFAT ÇELİK PARK,198 SOKAK,1438,5694.48,2017-05-04 00:00:00,2017-06-03 00:00:00
1446752,ETİMESGUT,ETİMESGUT BELEDİYESİ AHİM ESUT PARKI,ŞEHİT MUSTAFA SOLAK CADDE,254,2205.72,2022-09-14 00:00:00,2022-10-17 00:00:00
2248718,ETİMESGUT,E.GUT BEL.BŞK.PARK VE BAH .MÜD.,GÜMÜŞHAN CD,174,1294.04,2022-06-09 00:00:00,2022-07-06 00:00:00
1446365,ETİMESGUT,ETİMESGUT BELEDİYESİ TUNAHAN KOŞUYOLU PARKI,4.ETAP 57 PARSEL,1326,6303.06,2018-06-02 00:00:00,2018-07-04 00:00:00
2246715,ETİMESGUT,ETİMESGUT BELEDİYESİ DADA LOĞLU PARKI,317 SOKAK,138,459.54,2019-05-02 00:00:00,2019-06-10 00:00:00
1446547,ETİMESGUT,ETİMESGUT BELEDİYESİ ZEKİ BULUT PARKI,305 SOK,1247,5040.3,2017-09-08 00:00:00,2017-10-09 00:00:00
1446743,ETİMESGUT,T.C.ETİMESGUT BLD.BŞK.PRK .BAH.MÜD.,1768 CADDE,208,977.23,2014-07-11 00:00:00,2014-08-13 00:00:00
172770,ETİMESGUT,T.C.ETİMESGUT BLD.BŞK.PRK .BAH.MÜD.Dr.S.AHMET PARK,LEYLAK CADDESİ,87,408.03,2014-05-14 00:00:00,2014-06-10 00:00:00
257197,ETİMESGUT,ETİMESGUT BELEDİYESİ ŞİRİNLER PARKI,ŞİRİNLER SOKAK,158,526.14,2019-07-12 00:00:00,2019-08-07 00:00:00
1445815,ETİMESGUT,ETİMESGUT BELEDİYESİ METRO PARKI,SELÇUKLULAR CAD,772,8910.74,2023-07-18 00:00:00,2023-08-16 00:00:00
1446748,ETİMESGUT,ETİMESGUT BELEDİYESİ GÖKTÜRK PARKI,1646 SK,321,1068.93,2021-06-08 00:00:00,2021-07-05 00:00:00
2247080,ETİMESGUT,ETİMESGUT BELEDİYESİ OKAN KOÇ PARKI,97 SOKAK,416,1385.28,2021-06-10 00:00:00,2021-07-05 00:00:00
2248420,ETİMESGUT,E.GUT BEL.BŞK.PARK VE BAH .MÜD.,1773 CAD,142,554.61,2018-10-12 00:00:00,2019-06-14 00:00:00
1446544,ETİMESGUT,ETİMESGUT BELEDİYESİ EYLÜL PARKI,ULUBATLI HASAN CD,415,1389.61,2021-07-05 00:00:00,2021-08-13 00:00:00
269999,ETİMESGUT,ETİMESGUT BELEDİYESİ NENE HATUN HANIMLAR PARKI,2052 SOKAK,121,531.15,2015-05-09 00:00:00,2015-06-09 00:00:00
1446285,ETİMESGUT,ETİMESGUT BLD. BŞK. PARK VE BAHÇ. MÜD.,1656 CAD,633,2968.77,2014-05-14 00:00:00,2014-06-13 00:00:00
1447091,ETİMESGUT,ETİMESGUT BELEDİYESİ AHİ PARKI,598 SK,240,2946.97,2023-08-14 00:00:00,2023-09-14 00:00:00
2246196,ETİMESGUT,ETİMESGUT BELEDİYESİ ERYA MAN EMEKLİLER KONAĞI PAR,ERZURUM KONGRESİ CD,596,2069.75,2016-09-09 00:00:00,2016-10-12 00:00:00
1071355,ETİMESGUT,ETİMESGUT BELEDİYESİ 80.Y IL CUMHURİYET PARK 1,1574 SK,472,5010.21,2023-06-10 00:00:00,2023-07-13 00:00:00
2246930,ETİMESGUT,E.GUT BLD.BŞK. PARK VE BA HÇ. MÜD. 29 EKİM PARKI,TOKİ 8 BÖLGE 62802/1,750,2497.5,2021-05-07 00:00:00,2021-06-11 00:00:00
2246933,ETİMESGUT,ETİMESGUT BELEDİYESİ YARGI PARKI,ULUPINAR CD,1516,18665.79,2023-07-19 00:00:00,2023-10-18 00:00:00
1446423,ETİMESGUT,ETİMESGUT BELEDİYESİ İZGİ PARKI,2663 SOKAK,1371,5507.71,2017-08-08 00:00:00,2017-09-14 00:00:00
1446753,ETİMESGUT,ETİMESGUT BELEDİYESİ ABDÜRRAHİM KARAKOÇ PARKI,1768 CADDE,919,9111.12,2022-10-08 00:00:00,2023-06-17 00:00:00
1446748,ETİMESGUT,ETİMESGUT BELEDİYESİ GÖKTÜRK PARKI,1646 SK,1020,4063.55,2017-07-07 00:00:00,2017-08-07 00:00:00
2248398,ETİMESGUT,ETİMESGUT BEL. BŞK. PARK VE BAH. MÜD.,1263 SK,292,2177.02,2022-06-10 00:00:00,2022-07-07 00:00:00
2997692,ETİMESGUT,E.GUT BEL.BŞK. PARK VE BA H.MÜD.,BULUT SK,741,2467.53,2021-06-09 00:00:00,2021-07-06 00:00:00
1445877,ETİMESGUT,ETİMESGUT BELEDİYESİ AHIS KA PARKI,13 CADDE,111,1432.82,2023-09-14 00:00:00,2023-10-13 00:00:00
1445859,ETİMESGUT,ETİMESGUT BELEDİYESİ PİYADE SPOR TESİSLERİ,2003 SK,12,39.96,2020-12-16 00:00:00,2021-06-08 00:00:00
1446547,YENİMAHALLE,ETİMESGUT BEL.BŞK.PARK VE BAHÇE MD.,BELİRSİZ,1223,5741.12,2014-07-11 00:00:00,2014-08-08 00:00:00
1070729,ETİMESGUT,ETİMESGUT BELEDİYESİ ZAFER PARKI,ZAFER SOKAK,214,1845.34,2022-09-12 00:00:00,2022-10-11 00:00:00
156038,ETİMESGUT,ETİMESGUT BELEDİYESİ AYŞE CİK PARKI,AYŞECİK SOKAK,24,79.92,2020-10-13 00:00:00,2021-06-07 00:00:00
2247312,ETİMESGUT,E.GUT BEL.BŞK. PARK VE BA H.MÜD.,ŞEHİT MUSTAFA SOLAK CADDE,198,675.18,2016-05-10 00:00:00,2016-06-09 00:00:00
2246201,ETİMESGUT,ETİMESGUT BLD. BŞK. PARK VE BAHÇE MÜD.,ÜNİVERSİTE CD,109,511.21,2014-06-11 00:00:00,2014-07-08 00:00:00
2247111,ETİMESGUT,ETİMESGUT BEL.BŞK.PARK VE BAH.MÜD.,277 SOKAK,25,83.25,2020-06-15 00:00:00,2020-07-13 00:00:00
1073821,ETİMESGUT,ETİMESGUT BELEDİYESİ HUZUR DUDUEV PARKI,HUZUR DUDAYEV SOKAK,688,4820.3,2022-05-13 00:00:00,2022-06-14 00:00:00
1445816,ETİMESGUT,ETİMESGUT BELEDİYESİ ŞHT.JAN.UZM.ÇVŞ.YÜCEL KOÇ,ŞEHİT HİKMET ÖZER CD,110,366.3,2020-09-12 00:00:00,2020-10-19 00:00:00
332070,ETİMESGUT,ETİMESGUT BELEDİYESİ ÖĞRE TMENLER PARKI,ŞEHİTLER SOKAK,42,166.32,2017-05-06 00:00:00,2017-06-03 00:00:00
2246728,ETİMESGUT,ETİMESGUT BELEDİYESİ ŞH.RIFAT ÇELİK PARK,198 SOKAK,2951,9826.83,2020-08-12 00:00:00,2020-09-14 00:00:00
1445913,ETİMESGUT,ETİMESGUT BELEDİYESİ BAYS UNGUR PARKI,136 SOKAK,84,279.72,2019-08-09 00:00:00,2019-09-12 00:00:00
2246722,ETİMESGUT,ETİMESGUT BELEDİYESİ SULTAN SENCER PARKI,1890 SOKAK,1722,5734.26,2019-08-19 00:00:00,2019-09-17 00:00:00
2998346,ETİMESGUT,ETİMESGUT BEL.BŞK.PARKVE BAH.MD.,ERZURUM KONGRESİ CD,355,1247.83,2021-09-13 00:00:00,2021-10-13 00:00:00
2246809,ETİMESGUT,T.C.ETİMESGUT BLD.BŞK.PRK .BAH.MÜD.,1743 SK,154,622.54,2017-09-11 00:00:00,2017-10-10 00:00:00
1446114,ETİMESGUT,ETİMESGUT BEL.BŞK.PARK VE BAHÇE MD.,1541 SOKAK,115,539.35,2014-06-10 00:00:00,2014-07-11 00:00:00
2247235,ETİMESGUT,E.GUT BEL.BŞK. PARK VE BA H.MÜD.,1865 SK,432,1514.82,2021-09-14 00:00:00,2021-10-07 00:00:00
172770,ETİMESGUT,T.C.ETİMESGUT BLD.BŞK.PRK .BAH.MÜD.Dr.S.AHMET PARK,LEYLAK CADDESİ,127,582.41,2014-09-11 00:00:00,2014-10-14 00:00:00
1445880,ETİMESGUT,ETİMESGUT BELEDİYESİ GÜZE L KENT PARKI,ÖZÜ GÜZEL SİT,769,3668.13,2018-06-05 00:00:00,2018-07-09 00:00:00
1445919,ETİMESGUT,ETİMESGUT BELEDİYESİ AYYILDIZ BİLGİ ANADOLU P.,DOĞA KENT SİT,421,1849.44,2015-05-14 00:00:00,2015-06-10 00:00:00
1446364,YENİMAHALLE,ETİMESGUT BELEDİYESİ EMİRYAMAN SPOR TESİSLERİ,BELİRSİZ,308,1066.48,2016-07-11 00:00:00,2016-08-11 00:00:00
2247311,ETİMESGUT,E.GUT BEL.BŞK. PARK VE BA H.MÜD.,2366 SOKAK,310,1039.93,2021-07-08 00:00:00,2021-08-16 00:00:00
2246590,ETİMESGUT,ETİMESGUT BELEDİYESİ SULTAN ALPARSLAN PARKI 3,1862 SK,2407,10672.64,2015-06-15 00:00:00,2015-07-15 00:00:00
2246193,ETİMESGUT,ETİMESGUT BELEDİYESİ ŞHT. MAHMUT KAVAK PARKI,1785 SK,1012,7090.33,2022-05-13 00:00:00,2022-06-14 00:00:00
2248713,ETİMESGUT,E.GUT BEL.BŞK. PARK VE BA H.MÜD.,MALAZGİRT 1071 CAD,645,2147.85,2019-05-30 00:00:00,2019-07-05 00:00:00
1446751,ETİMESGUT,ETİMESGUT BELEDİYESİ OĞUZ HAN PARKI,1631 CAD,218,764.5,2021-09-09 00:00:00,2021-10-08 00:00:00
1446366,ETİMESGUT,ETİMESGUT BELEDİYESİ ESEN PARKI,IĞDIR CD,748,6011.43,2022-07-08 00:00:00,2022-08-16 00:00:00
2247080,ETİMESGUT,ETİMESGUT BELEDİYESİ OKAN KOÇ PARKI,97 SOKAK,480,5118,2023-06-13 00:00:00,2023-07-15 00:00:00
2246728,ETİMESGUT,ETİMESGUT BELEDİYESİ ŞH.RIFAT ÇELİK PARK,198 SOKAK,3010,10023.3,2020-07-13 00:00:00,2020-08-12 00:00:00
2246720,ETİMESGUT,ETİMESGUT BELEDİYESİ TUNA PARKI,KUV MİLLİYE CAD,600,1998,2020-07-15 00:00:00,2020-08-18 00:00:00
1446746,ETİMESGUT,ETİMESGUT BELEDİYESİ NEŞET ERTAŞ PARKI,1512 CADDE,503,1746.82,2016-09-10 00:00:00,2016-10-12 00:00:00
2246430,ETİMESGUT,ETİMESGUT BELEDİYESİ GÖNÜ L PARKI,1631 CAD,87,751.07,2022-09-12 00:00:00,2022-10-12 00:00:00
099635,ETİMESGUT,ETİMESGUT BELEDİYESİ KAZIM KARABEKİR PARKI,KAZIM KARABEKİR SOKAK,53,183.91,2016-08-11 00:00:00,2016-09-19 00:00:00
1447090,ETİMESGUT,ETİMESGUT BELEDİYESİ ORHAN VELİ KANIK PARKI,1402 SK,533,1845.21,2016-07-09 00:00:00,2016-08-09 00:00:00
1445920,ETİMESGUT,ETİMESGUT BELEDİYESİ DEDE EFENDİ PARKI,1.İNÖNÜ CAD,541,2142.36,2017-05-05 00:00:00,2017-06-03 00:00:00
1445886,ETİMESGUT,ETİMESGUT BELEDİYESİ ÇİÇEK PARKI,573 SOKAK ( BOZHÖYÜK ),100,346.3,2016-07-13 00:00:00,2016-08-12 00:00:00
1071414,ETİMESGUT,ETİMESGUT BELEDİYESİ AŞIK VEYSEL PARKI,HARF DEVRİMİ CADDESİ,673,2317.9,2021-08-16 00:00:00,2021-09-14 00:00:00
2247387,ETİMESGUT,E.GUT BEL.BŞK. PARK VE BA H.MÜD.,1820 CAD,40,140.62,2021-09-14 00:00:00,2021-10-13 00:00:00
2248862,ETİMESGUT,E.GUT BEL.BŞK. PARK VE BA H.MÜD.,2216 SK,1117,3719.61,2020-08-18 00:00:00,2020-09-15 00:00:00
1445816,ETİMESGUT,ETİMESGUT BELEDİYESİ ŞHT.JAN.UZM.ÇVŞ.YÜCEL KOÇ,ŞEHİT HİKMET ÖZER CD,29,96.57,2019-05-02 00:00:00,2019-05-30 00:00:00
1445814,ETİMESGUT,ETİMESGUT BELEDİYESİ BALKAN TÜRKLERİ PARKI,KUVAYİ MİLLİYE CAD,255,1134.75,2015-08-10 00:00:00,2015-09-09 00:00:00
1446175,ETİMESGUT,ETİMESGUT BELEDİYESİ DİNA NURPEYİSOVA PARKI,AHİ MESUD BUL,1420,6236.32,2015-02-14 00:00:00,2015-10-14 00:00:00
2246199,ETİMESGUT,ETİMESGUT BELEDİYESİ YAPR ACIK PARKI,SERPMELER,24,249.39,2023-05-10 00:00:00,2023-06-10 00:00:00
1445915,ETİMESGUT,ETİMESGUT BELEDİYESİ ALİ KUŞÇU PARKI,2.İNÖNÜ CAD,508,5397.75,2023-06-12 00:00:00,2023-07-13 00:00:00
1445920,ETİMESGUT,ETİMESGUT BELEDİYESİ DEDE EFENDİ PARKI,1.İNÖNÜ CAD,201,669.33,2021-05-06 00:00:00,2021-06-09 00:00:00
1070960,ETİMESGUT,ETİMESGUT BELEDİYESİ KERK ÜK PARKI,DOĞUŞ 91 SİTESİ,50,166.5,2020-10-17 00:00:00,2021-05-07 00:00:00
1070781,ETİMESGUT,T.C.ETİMESGUT BLD.BŞK.PRK .BAH.MÜD.YEŞİL ALAN,K.FİLİZ SİT,1157,5467.02,2014-08-11 00:00:00,2014-09-11 00:00:00
1445860,ETİMESGUT,ETİMESGUT BELEDİYESİ KARA CA PARKI,3.ETAP 36.PARSEL,1154,4004.38,2016-08-09 00:00:00,2016-09-07 00:00:00
1073735,ETİMESGUT,ETİMESGUT BELEDİYESİ ADALET PARKI 2,ÇAĞKENT SİT,1046,3509.61,2021-07-09 00:00:00,2021-08-16 00:00:00
1446422,ETİMESGUT,ETİMESGUT BELEDİYESİ ŞHT. TANER ÇİÇEK PARKI,Ş.TANER ÇİÇEK SOK.,383,3098.18,2022-07-20 00:00:00,2022-08-15 00:00:00
1071124,ETİMESGUT,ETİMESGUT BELEDİYESİ ERGENEKON PARKI,GÖZDE KENT 91,1388,4622.04,2019-05-03 00:00:00,2019-05-31 00:00:00
1070058,ETİMESGUT,ETİMESGUT BELEDİYESİ ZABITA KARAKOLU,1460 SOKAK,39,135.08,2016-07-18 00:00:00,2016-08-12 00:00:00
1070166,ETİMESGUT,ETİMESGUT BELEDİYESİ MECLİS PARKI,3.ETAP 52.PARSEL,276,1225.44,2015-07-11 00:00:00,2015-08-14 00:00:00
2246717,ETİMESGUT,ETİMESGUT BELEDİYESİ SERÇE PARKI,1907 SK,289,962.37,2019-07-10 00:00:00,2019-08-17 00:00:00
2248339,ETİMESGUT,E.GUT BEL.BŞK.PARK VE BAH .MÜD.,1819 CAD,78,259.74,2020-12-16 00:00:00,2021-05-08 00:00:00
2248073,ETİMESGUT,E.GUT BEL.BŞK. PARK VE BA H.MÜD.,150 SOKAK,48,387.81,2022-07-16 00:00:00,2022-08-17 00:00:00
1070058,ETİMESGUT,ETİMESGUT BELEDİYESİ ZABITA KARAKOLU,1460 SOKAK,29,145.29,2018-08-07 00:00:00,2018-09-15 00:00:00
1446366,ETİMESGUT,ETİMESGUT BELEDİYESİ ESEN PARKI,IĞDIR CD,337,2912.44,2022-09-12 00:00:00,2022-10-13 00:00:00
1446547,ETİMESGUT,ETİMESGUT BELEDİYESİ ZEKİ BULUT PARKI,305 SOK,37,123.21,2019-04-02 00:00:00,2019-05-03 00:00:00
1445880,ETİMESGUT,ETİMESGUT BELEDİYESİ GÜZE L KENT PARKI,ÖZÜ GÜZEL SİT,865,2880.45,2019-08-16 00:00:00,2019-09-12 00:00:00
1073821,ETİMESGUT,ETİMESGUT BELEDİYESİ HUZUR DUDUEV PARKI,HUZUR DUDAYEV SOKAK,546,1818.18,2019-07-12 00:00:00,2019-08-09 00:00:00
2246198,ETİMESGUT,ETİMESGUT BELEDİYESİ ŞHT. MEVLÜT ÖZDEMİR PARKI,1942 SOKAK,50,166.5,2019-09-12 00:00:00,2019-10-11 00:00:00
