subscription,district,name,address,volume,price,start_read_date,end_read_date
1446001,ÇANKAYA,ÇANKAYA BELEDİYE BAŞKANLI ĞI NAZIM HİKMET PARKI,2475 SK,1657.0,8062.64,2018-06-23,2018-07-24
2246311,ÇANKAYA,YAŞAR ERİAN,3230 SK,532.0,2328.17,2015-05-02,2015-06-03
1074037,ÇANKAYA,PR.SEM RA DÜNDAR PARKI,636 CAD,266.0,1284.78,2018-09-01,2018-10-01
1070093,ÇANKAYA,YAPRAK PARKI,2506 SK,23.0,277.15,2023-08-03,2023-09-02
1071254,ÇANKAYA,MUHTARLIK YANI Y.ALAN,MAHMUT ESAT BOZKURT CAD,56.0,465.36,2022-08-04,2022-09-05
674206,ÇANKAYA,İSMAİL CEM PARKI,ÜRDÜN CAD,23.0,76.59,2021-04-28,2021-06-01
1446970,ÇANKAYA,TODEM PARKI,1571 SK,717.0,2742.69,2018-10-27,2019-06-27
332001,ÇANKAYA,ANNEANNEM PARKI,GÖKÇEK SK,176.0,608.71,2016-06-29,2016-08-03
2246372,ÇANKAYA,CEM KARACA PARKI,2483 CAD,108.0,508.01,2018-05-25,2018-06-23
1070995,ÇANKAYA,S FATİH ŞAHİN PARKI,617 SK,150.0,729.47,2018-06-22,2018-07-24
667832,ÇANKAYA,KUTLUGÜN ÇOCUK PARKI,KUTLUGÜN SK,41.0,136.53,2019-07-01,2019-07-29
2246775,ÇANKAYA,ÇANKAYA BEL.BŞK.PARK VE B AH.MÜD.,3250 CAD,197.0,1594.57,2017-05-25,2017-06-22
2247167,ÇANKAYA,ÇANKAYA BEL.BŞK.PARK VE B AH.MÜD.,1593 SK,8.0,26.64,2019-11-06,2020-07-04
1071417,ÇANKAYA,UKRAYN A PODİL PARKI,596 SK,123.0,409.59,2020-03-02,2020-06-01
1445402,ÇANKAYA,HÜSEYİN DOĞAN PARKI,ENSE ÇAY KONUTLARI,44.0,149.5,2016-04-30,2016-05-27
670141,ÇANKAYA,AŞIK MAHSUNİ PARKI,1 CAD,29.0,107.17,2016-10-05,2017-04-27
1070738,ÇANKAYA,BARIŞ 5 PARK,2160 SK,184.0,741.67,2017-08-24,2017-10-02
2998594,ÇANKAYA,ÇANKAYA BEL.BŞK.PARK VE B AH.MÜD.,1918 SK,739.0,4962.6,2022-04-29,2022-06-02
1447063,ÇANKAYA,ÖMER L ÜTFÜ AKAT PARKI,SİYASAL SİT,940.0,3787.65,2017-08-24,2017-09-27
670088,ÇANKAYA,DOKTORLAR PARKI,2714 SK,520.0,2587.0,2018-07-24,2018-08-29
1072923,ÇANKAYA,CEYHUN ATIF KANSU PARKI,2933 SK,1114.0,6203.58,2021-12-30,2022-05-06
1445618,ÇANKAYA,ÜÇ FİDAN PARKI,2639 CAD,299.0,1275.27,2017-10-26,2018-04-19
1445603,ÇANKAYA,PARK,450 CAD,92.0,617.32,2022-04-29,2022-05-31
674206,ÇANKAYA,İSMAİL CEM PARKI,ÜRDÜN CAD,257.0,1153.1,2015-09-01,2015-10-02
1446108,ÇANKAYA,UFUK GÜLDEMİR PARKI,684/690 SK,11.0,48.71,2015-06-02,2015-07-01
1071294,ÇANKAYA,MURAT ŞAHİNER PARKI,945 SK,86.0,316.91,2015-10-31,2016-04-27
1070588,ÇANKAYA,CENGİZHAN PARKI,TİFLİS CAD,2160.0,7193.2,2020-06-02,2021-08-05
1070496,ÇANKAYA,HUZUR PARKI,2957 SK (OYAK 3 SITESİ),277.0,922.4,2020-08-04,2021-05-28
729463,ÇANKAYA,DR.ALİ SEZEN PARKI,2966 SK(EMLAK BLV),279.0,974.77,2021-09-01,2021-09-30
1445903,ÇANKAYA,MERKEZ SİTESİ ÖNÜ,1509 CAD,261.0,1044.93,2017-07-28,2017-08-25
1447059,ÇANKAYA,A.V.B PARKI,290 SK,7.0,27.89,2018-10-01,2019-05-23
671264,ÇANKAYA,UMUT Ç OCUK PARKI,ŞEHİT GÖNENÇ SK,1562.0,17436.38,2023-07-07,2023-08-04
2248807,ÇANKAYA,ÇANKAYA BEL.BŞK.PARK VE B AH.MÜD,2004 CAD,1921.0,21380.73,2023-07-05,2023-08-02
2246494,ÇANKAYA,KUGULU PARK,TUNALI HİLMİ CAD,1113.0,3706.29,2020-09-04,2020-10-05
1070588,ÇANKAYA,CENGİZHAN PARKI,TİFLİS CAD,132.0,450.12,2021-08-05,2021-09-03
2246479,ÇANKAYA,PARK,1614 SK,335.0,459.54,2021-06-28,2021-08-02
1071070,ÇANKAYA,BAŞAK PARKI,1570 CAD,191.0,636.03,2020-07-02,2020-08-05
1071105,ÇANKAYA,MAVİ ŞEHİR PARKI,2946 SK(MAVİŞEHİR85ÇAMKORU SİT),294.0,2974.97,2022-12-02,2023-07-05
1446394,ÇANKAYA,M.ALİ GÜLER PARKI,2681 SK,469.0,4688.57,2022-12-01,2023-05-04
1073837,ÇANKAYA,T.C.ÇANK.BLD.BŞK.PRK.BAH. MÜD.YEŞİL ALAN,1011 SK,3.0,11.92,2017-05-26,2017-06-22
1072016,ÇANKAYA,BAĞCILAR PARKI,244 CAD,284.0,3178.94,2023-07-07,2023-08-05
2248494,ÇANKAYA,ÇANKAYA BEL.BŞK.PARK VE B AH.MÜD.,DİKMEN CAD,47.0,156.51,2021-06-01,2021-06-29
1445903,ÇANKAYA,MERKEZ SİTESİ ÖNÜ,1509 CAD,140.0,466.2,2020-08-04,2020-09-04
1445333,ÇANKAYA,ERGENEKON PARKI,CÖMERTLER KOP 59/2 PARSEL,126.0,627.94,2018-07-26,2018-09-05
2246025,ÇANKAYA,KEMAL SUNAL PARKI,DİKMEN CAD,937.0,3239.61,2016-06-25,2016-07-30
122167,ÇANKAYA,BAHATTİN DİNÇMEN PARKI,2645 SK,2989.0,9953.37,2020-08-05,2020-09-05
674759,ÇANKAYA,GÖRKEM PARKI,PROF DR TURAN EROL CADDESİ,370.0,1661.3,2015-09-03,2015-10-03
2998178,ÇANKAYA,ÇANKAYA BEL.BŞK.PARK VE B AH.MÜD.,4982.CADDE,4385.0,49093.21,2023-07-08,2023-08-05
1445326,ÇANKAYA,78 LİLER PARKI,ZAKİR CAD,296.0,1629.64,2021-11-30,2022-06-02
2248749,ÇANKAYA,ÇANKAYA BEL.BŞK.PARK VE B AH.MÜD.,319 SK,248.0,1559.5,2022-04-01,2022-05-06
2246312,ÇANKAYA,PARK,İNKILAP SK,19.0,63.27,2021-04-28,2021-06-02
674759,ÇANKAYA,GÖRKEM PARKI,PROF DR TURAN EROL CADDESİ,134.0,446.22,2020-06-01,2020-07-02
1073596,ÇANKAYA,ÇANKAYA BELEDİYE BAŞKANLI ĞI PARK,MEKSİKA CAD,56.0,273.36,2018-06-27,2018-07-26
1071333,ÇANKAYA,RÜYA PARKI,438 SK,267.0,2097.52,2022-07-01,2022-08-04
1071294,ÇANKAYA,MURAT ŞAHİNER PARKI,945 SK,162.0,558.32,2016-06-01,2016-06-29
1071444,ÇANKAYA,SİMKENT SİTE ÖNÜ PARK,315 CAD,562.0,2519.68,2015-08-29,2015-10-06
556471,ÇANKAYA,50.YIL PARKI,104 SK,224.0,783.37,2021-09-02,2021-10-04
1445902,ÇANKAYA,ÖĞRETMENLER PARKI,ÖĞRETMENLER CAD,396.0,1576.08,2017-06-30,2017-07-27
1070738,ÇANKAYA,BARIŞ 5 PARK,2160 SK,2.0,7.91,2017-04-26,2017-05-26
670087,ÇANKAYA,DEMOKRASİ PARKI,2965 CAD,277.0,1091.14,2018-08-29,2019-07-29
1072606,ÇANKAYA,PARK,708 SK,297.0,1181.53,2018-11-01,2019-04-25
671618,ÇANKAYA,SARP EVLERİ PARKI,930 SK,30.0,234.19,2022-06-28,2022-07-30
670086,ÇANKAYA,MUSTAFA YEŞİL PARKI,2954 SK (OYAK9 SİT),1577.0,13380.85,2022-09-01,2022-10-03
1070768,ÇANKAYA,CUMHURİYET PARKI,BANGABANDHU ŞEYH MUCİBURRAHMAN BLV,2876.0,9911.55,2016-06-01,2016-06-28
1445333,ÇANKAYA,ERGENEKON PARKI,CÖMERTLER KOP 59/2 PARSEL,177.0,597.19,2016-02-27,2016-04-28
1446436,ÇANKAYA,RAUF DENKTAŞ PARKI,3045 SK,512.0,1930.87,2018-11-26,2019-05-22
2246025,ÇANKAYA,KEMAL SUNAL PARKI,DİKMEN CAD,608.0,2699.52,2015-08-04,2015-08-29
1445600,ÇANKAYA,ERSUN ÇILDIR PARKI,CEVİZLİDERE SK,336.0,1118.88,2021-06-26,2021-08-03
332010,ÇANKAYA,PAZAR PARKI,BEKAR SK,86.0,341.72,2017-05-25,2017-06-28
2248691,ÇANKAYA,ÇANKAYA BEL.BŞK.PARK VE B AH. MÜD.,695 CAD,1115.0,3712.95,2020-08-06,2020-09-08
1446958,ÇANKAYA,MECLİS PARKI,HAVUZLU SK,20.0,97.17,2018-09-01,2018-09-29
556470,ÇANKAYA,PARK,BAFRA SK,1.0,3.73,2016-10-03,2017-05-27
670241,ÇANKAYA,A.PAŞA KONAK PARKI,MÜNZEVİLER SK,1677.0,5819.19,2016-08-03,2016-09-01
1070588,ÇANKAYA,CENGİZHAN PARKI,TİFLİS CAD,249.0,1137.93,2018-04-24,2018-05-24
2248040,ÇANKAYA,ÇANKAYA BEL.BŞK.PARK VE B AH. MÜD.,2679 SK,507.0,5221.06,2023-03-31,2023-05-04
1447018,ÇANKAYA,ÇANKAYA BELEDİYE BAŞKANLI ĞI ALTIN ÇOCUK 2,2864 CAD,68.0,226.44,2019-05-27,2019-07-01
1446976,ÇANKAYA,A.İSMAİL KORKMAZ PARK,1226 SK,199.0,690.53,2016-08-29,2016-10-04
1446924,ÇANKAYA,ETHEM SARISÜLÜK PARKI,2133 SK,318.0,1058.94,2020-06-02,2020-07-06
671209,ÇANKAYA,GÜNEŞ PARKI,CEYHUN ATIF KANSU CAD,3.0,13.67,2018-04-19,2018-05-24
1074037,ÇANKAYA,PR.SEM RA DÜNDAR PARKI,636 CAD,112.0,372.96,2020-06-02,2020-07-02
1071044,ÇANKAYA,AŞIK VEYSEL-1 PARKI,HÜRRİYET CAD,46.0,201.48,2015-05-04,2015-06-02
1445601,ÇANKAYA,PARK,467 SK,114.0,387.52,2016-05-02,2016-05-31
1446394,ÇANKAYA,M.ALİ GÜLER PARKI,2681 SK,1149.0,3826.17,2019-06-28,2019-07-29
1446454,ÇANKAYA,COŞKUN KILIÇ PARKI,2512 SK,15.0,58.33,2018-10-03,2019-07-01
1446911,ÇANKAYA,EROL GÜNAYDIN PARKI,3441 SK,402.0,1936.47,2018-09-01,2018-10-02
434987,ÇANKAYA,ŞİMŞEK SOKAK Y.ALAN,ŞİMŞEK CAD,448.0,1806.45,2017-08-28,2017-09-28
2246407,ÇANKAYA,BİN ÇOCUK KOROSU,1577 SK,21.0,83.79,2018-10-30,2019-04-24
1071011,ÇANKAYA,İ.CAMUZOĞLU PARKI,512 SK,105.0,417.3,2017-05-26,2017-06-30
671041,ÇANKAYA,HUZUR PARKI,1142 SK,98.0,814.97,2022-08-04,2022-09-06
2246656,ÇANKAYA,BARIŞ PARKI,1235 CAD,401.0,1335.33,2019-09-06,2019-10-04
667160,ÇANKAYA,MUHLİS AKARSU PARKI,SERHAT SK,423.0,4278.77,2022-09-06,2023-09-05
1446447,ÇANKAYA,KARASÖĞÜT PARKI,ANKARALILAR CAD,505.0,6109.15,2023-08-07,2023-09-06
1446576,ÇANKAYA,ERHAN KUŞ PARKI,VİRAJLI SK,623.0,2475.5,2017-05-24,2017-06-30
2246824,ÇANKAYA,ÇANKAYA BLD.ABİDİNPAŞA KÖ ŞKÜ KÜL.SN.EVİ,MÜNZEVİLER SK,5.0,60.25,2023-08-05,2023-09-01
1446831,ÇANKAYA,JN.KORHAN KURUÇAY PARKI,3272 SK,9.0,38.71,2015-03-03,2015-05-05
1446356,ÇANKAYA,HAKKI YUMUŞ PARKI,1163 CAD,42.0,470.22,2023-07-08,2023-08-05
1070350,ÇANKAYA,ÖZDOĞU KENT PARKI,844 SK,28.0,111.25,2017-05-24,2017-06-29
1446912,ÇANKAYA,TÜRKAN SAYLAN PARKI,1428 SK,712.0,2370.96,2020-07-06,2020-08-07
2246264,ÇANKAYA,KIBRIS ŞEH.AĞAÇLANDIRMA,3222 CAD,79.0,349.97,2015-06-03,2015-06-29
1071317,ÇANKAYA,YUMAK PARKI,2512 SK,264.0,1069.25,2015-03-03,2016-06-01
1445618,ÇANKAYA,ÜÇ FİDAN PARKI,2639 CAD,440.0,1537.27,2021-09-01,2021-09-30
1447019,ÇANKAYA,ALTIN ÇOCUK 1,2432 CAD,303.0,1507.98,2018-07-24,2018-08-31
670086,ÇANKAYA,MUSTAFA YEŞİL PARKI,2954 SK (OYAK9 SİT),111.0,426.2,2018-10-01,2019-07-29
1071070,ÇANKAYA,BAŞAK PARKI,1570 CAD,207.0,689.31,2020-09-05,2020-10-06
1446965,ÇANKAYA,ŞH.METE İMRAK,1048 CAD,243.0,809.19,2020-06-01,2020-07-06
1446105,ÇANKAYA,A.TANER KIŞLALI SP TES,TÜRKOCAĞI CAD,747.0,2573.29,2016-05-31,2016-06-29
670518,ÇANKAYA,BAYRAKTAR PARKI,GEZEGEN SK,115.0,382.95,2019-08-02,2019-09-06
674274,ÇANKAYA,UMUT 2 PARKI,SÜLEYMANBEY CAD,565.0,1943.6,2016-05-28,2016-06-27
671482,ÇANKAYA,KAZIM ÖZCAN PARKI,İĞDE CAD,23.0,169.71,2022-06-02,2022-06-30
1071387,ÇANKAYA,BARIŞ SİTE PARK,2101 SK,161.0,536.13,2020-06-03,2020-07-06
1070857,ÇANKAYA,S.OĞUZ ÇETİN PARKI,638 CAD,623.0,7521.42,2023-08-05,2023-09-05
674206,ÇANKAYA,İSMAİL CEM PARKI,ÜRDÜN CAD,260.0,896.04,2016-06-01,2016-06-28
1071387,ÇANKAYA,BARIŞ SİTE PARK,2101 SK,225.0,998.93,2015-07-02,2015-08-01
1445326,ÇANKAYA,78 LİLER PARKI,ZAKİR CAD,621.0,2067.93,2021-06-28,2021-08-03
1071442,ÇANKAYA,TÜRKAN MİNİBAŞI PARKI,YÜCEL SEÇKİNER CAD.,87.0,584.23,2022-04-29,2022-06-02
2019025,ÇANKAYA,KUBİLAY PARKI,ÖZTANYELİ KOP 72/1 PARSEL,1235.0,10199.56,2022-07-30,2022-08-31
1070820,ÇANKAYA,ÜMİTKE NT STE PARKI,MEKSİKA CAD,1210.0,4029.3,2019-06-27,2019-07-30
1445498,ÇANKAYA,NAZLI YILMAZ ŞAHİN PARKI,931 CAD,85.0,297.21,2021-09-02,2021-09-29
2248282,ÇANKAYA,ÇANKAYA BEL.BŞK.PARK VE B AH.MÜD.,BİLKENT,46.0,153.18,2021-05-28,2021-06-26
1071968,ÇANKAYA,GÜZİN ABLA PARKI,2165 SK,283.0,3410.15,2023-08-03,2023-09-04
1446355,ÇANKAYA,PARK,436 SK,82.0,356.97,2017-11-27,2018-05-25
1445329,ÇANKAYA,MALAZGİRT PARKIU,ERSEGÜN VİLLALARI KOP 102/1 PARSEL,331.0,1431.12,2015-03-03,2015-05-30
2246355,ÇANKAYA,PARK,ÇANKAYA CAD,1172.0,4439.2,2018-09-29,2019-09-04
668428,ÇANKAYA,PARK,1550 CAD,738.0,2457.54,2020-06-04,2020-07-04
1070766,ÇANKAYA,ÇANKAYA BELEDİYE BAŞKANLI ĞI KARDEŞLİK PARKI,2447 SK,2702.0,8997.66,2020-10-07,2021-04-27
1445360,ÇANKAYA,A.TANER KIŞLALI PARKI,2587 SK,1480.0,5927.64,2017-07-29,2017-08-29
1070995,ÇANKAYA,S FATİH ŞAHİN PARKI,617 SK,187.0,744.26,2017-06-23,2017-07-28
1446104,ÇANKAYA,GRİN PARKI,2011 SK,345.0,1148.85,2020-06-04,2020-07-06
1446054,ÇANKAYA,PARK,İLKER CAD,94.0,374.12,2017-06-22,2017-07-27
2246767,ÇANKAYA,9 EYLÜ L PARKI,ANADOLU BLV,925.0,3237.5,2021-09-03,2021-10-04
1073156,ÇANKAYA,İSMET İNÖNÜ PARKI,948 SK,240.0,832.8,2016-08-29,2016-10-03
1446293,ÇANKAYA,PR DR HİKMEN BİRAND PARKI,AHMET YESEVİ CAD,17.0,73.09,2015-03-03,2015-05-02
1446352,ÇANKAYA,NEZİHE ALTINOK PARKI,1335 CAD,258.0,878.4,2021-08-02,2021-09-01
667836,ÇANKAYA,DOĞA P ARK,1570 CAD,74.0,348.17,2018-05-23,2018-06-26
1446963,ÇANKAYA,ÇAMLIK PARKI,467 SK,5.0,19.93,2018-10-03,2019-05-22
1445621,ÇANKAYA,GÜL DÜ NYA PARKI,2716 CAD,357.0,2961.79,2022-08-02,2022-09-01
1446455,ÇANKAYA,ÖZGÜN PARKI,2494 SK,75.0,330.39,2017-11-25,2018-06-26
1071317,ÇANKAYA,YUMAK PARKI,2507 SK,3.0,22.07,2022-06-01,2022-06-29
1446938,ÇANKAYA,SEYİT AHMET ARVASİ PARKI,1242 CAD,94.0,443.03,2018-05-25,2018-06-27
2246205,ÇANKAYA,İSİMSİZ PARK,GÖNÜL SK,54.0,239.5,2015-06-03,2015-08-04
2246325,ÇANKAYA,SÜLEYMAN TÜRKOĞLU PARKI,2983 CAD,680.0,2613.65,2018-09-29,2019-07-29
2997833,ÇANKAYA,ÇANKAYA BEL.BŞK.PARK VE B AH.MÜD.,1403 SK,55.0,183.15,2021-06-28,2021-08-02
1446034,ÇANKAYA,TEKNO PARK,2844 SK,2179.0,8780.74,2017-08-24,2017-09-28
1071388,ÇANKAYA,BARIŞ SİTE PARK,2109 SK,65.0,225.55,2016-09-03,2016-10-06
2247167,ÇANKAYA,ÇANKAYA BEL.BŞK.PARK VE B AH.MÜD.,1593 SK,67.0,223.11,2019-06-29,2019-07-31
2248096,ÇANKAYA,ÇANKAYA BEL.BŞK.PARK VE B AH. MÜD.,436 SK,1764.0,9889.82,2022-01-03,2022-05-05
2246163,ÇANKAYA,İNEBOL U PARKI,901 CAD,665.0,2214.45,2020-06-03,2020-07-03
2246438,ÇANKAYA,MUHARREM KALELİ PARKI,1072 CAD,202.0,974.27,2018-08-31,2018-10-02
2248618,ÇANKAYA,ÇANKAYA BEL.BŞK.PARK VE B AH.MÜD.,1790 SK,846.0,4211.26,2018-07-23,2018-09-03
671618,ÇANKAYA,SARP EVLERİ PARKI,930 SK,3.0,9.99,2020-09-08,2020-10-07
1446966,ÇANKAYA,SEMA YAZAR PARKI,2127 CAD,2959.0,11041.0,2016-11-04,2017-04-26
1071444,ÇANKAYA,SİMKENT SİTE ÖNÜ PARK,319 SK,577.0,4791.41,2022-08-02,2022-09-06
332038,ÇANKAYA,EMEKLİLER PARKI,HOŞDERE CAD,1.0,4.27,2017-10-25,2018-04-18
1446971,ÇANKAYA,JÜLİDE GÜLİZAR PARKI,576 SK,1404.0,6173.25,2017-10-02,2018-07-28
1446837,ÇANKAYA,KAĞAN GÜRŞEN PARKI,ARİF NİHAT ASYA SK,266.0,1180.92,2015-06-30,2015-09-02
2248090,ÇANKAYA,ÇANKAYA BEL.BŞK.PARK VE B AH.MÜD.,2432 CAD,2694.0,13113.05,2018-06-23,2018-07-25
1446573,ÇANKAYA,AYTEN BAYKAL PARKI,1163 CAD,82.0,368.05,2015-09-02,2015-10-05
1070768,ÇANKAYA,CUMHURİYET PARKI,BANGABANDHU ŞEYH MUCİBURRAHMAN BLV,1425.0,6962.85,2018-06-28,2018-07-27
1446912,ÇANKAYA,TÜRKAN SAYLAN PARKI,1428 SK,271.0,1993.79,2022-06-01,2022-06-29
1445487,ÇANKAYA,KOCATEPE PARKI,MİTHAT PAŞA CAD,298.0,1323.12,2015-08-03,2015-09-01
2246305,ÇANKAYA,EVREN SİTE PARKI,482 SK,18.0,62.46,2016-08-27,2016-10-05
2246307,ÇANKAYA,MEHMET AYVALITAŞ PARKI,319 SK,197.0,2378.36,2023-08-05,2023-09-05
1445327,ÇANKAYA,ÇANKAYA BELEDİYE BAŞKANLI ĞI ÇINAR PARKI,3222 CAD,1216.0,4049.28,2020-08-05,2020-09-08
2247247,ÇANKAYA,ÇANKAYA BEL.BK.PARK.BAH.M D.DOÇ.DR.AHMET KÜÇÜKEL P,3306 SK,1.0,4.98,2018-07-25,2018-09-04
1446356,ÇANKAYA,HAKKI YUMUŞ PARKI,1163 CAD,288.0,959.04,2019-09-05,2019-10-03
1070820,ÇANKAYA,ÜMİTKE NT STE PARKI,MEKSİKA CAD,819.0,3994.2,2018-06-27,2018-07-23
2997657,ÇANKAYA,ÇANKAYA BEL.BŞK.PARK VE B AH.MÜD.,1001 SK,275.0,915.75,2020-04-29,2020-06-05
1445989,ÇANKAYA,DR FAZIL KÜÇÜK PARKI,3222 CAD,3504.0,12117.66,2016-06-28,2016-08-01
1070093,ÇANKAYA,YAPRAK PARKI,2506 SK,217.0,1652.35,2022-06-01,2022-08-02
674512,ÇANKAYA,CEMAL SÜREYYA PARKI,UÇARLI SK,1248.0,5995.14,2018-09-03,2018-10-02
668428,ÇANKAYA,PARK,1550 CAD,106.0,360.2,2016-04-30,2016-06-01
1446831,ÇANKAYA,ÇANKAYA BELEDİYE BAŞKANLI Ğ JN.KORHAN KURUÇAY PARK,3272 SK,2540.0,8646.89,2021-08-02,2021-08-30
2246317,ÇANKAYA,ŞH.PİL .TAHSİN BARUTÇU PAR,ÖĞRETMENLER CAD,330.0,3966.38,2023-08-02,2023-09-01
421669,ÇANKAYA,ÖZGÜRLÜK PARKI,TEKMAN CAD,183.0,1518.52,2022-08-02,2022-09-05
2246773,ÇANKAYA,ÇANKAYA BEL. BŞK. PARK BA H. MÜD.,KAHİRE CAD,1611.0,5364.63,2021-06-25,2021-08-02
1446026,ÇANKAYA,TÜRKAN SAYLAN PARKI,2831 CAD,247.0,962.53,2018-10-30,2019-05-23
1446353,ÇANKAYA,PARK,1859 CAD,102.0,339.66,2021-05-31,2021-06-26
1446109,ÇANKAYA,AYHAN SÜMEN PARKI,1003 SK,147.0,710.02,2018-09-01,2018-10-01
1070995,ÇANKAYA,S FATİH ŞAHİN PARKI,617 SK,122.0,423.34,2016-09-01,2016-10-04
2246378,ÇANKAYA,VATAN PARKALAÇATLI PİKNİK ALAN,KÖY İÇİ SERPMELER,89.0,923.59,2023-05-02,2023-06-02
1074372,ÇANKAYA,NEJAT UYGUR PARKI,BELİRSİZ,463.0,2078.87,2015-09-03,2015-10-05
670689,ÇANKAYA,AHLATLIBEL SPOR KOM,İNCEKYOLU KÜMEEVLER,2595.0,8641.35,2019-09-04,2019-10-07
2246271,ÇANKAYA,BERFO ANA PARKI,1539 SK,571.0,1901.43,2019-05-22,2019-06-26
2246025,ÇANKAYA,KEMAL SUNAL PARKI,DİKMEN CAD,613.0,2041.29,2020-08-04,2020-09-02
1070789,ÇANKAYA,ATATÜRK SİTESİ PARKI,HACI MUSTAFA BEYNAM SK,98.0,1257.92,2023-09-05,2023-10-09
670420,ÇANKAYA,KONAK PARKI,329 CAD,164.0,1100.44,2022-04-29,2022-05-31
421669,ÇANKAYA,ÖZGÜRLÜK PARKI,TEKMAN CAD,182.0,631.54,2016-08-27,2016-10-01
2246025,ÇANKAYA,KEMAL SUNAL PARKI,DİKMEN CAD,197.0,768.22,2018-10-30,2019-05-22
1446965,ÇANKAYA,ŞH.METE İMRAK,1048 CAD,78.0,264.89,2016-04-27,2016-05-27
1445494,ÇANKAYA,HUZUR PARKI,1153 SK,9.0,39.3,2018-01-25,2018-04-21
2997857,ÇANKAYA,ÇANKAYA BEL.BŞK.PARK VE B AH.MÜD.,1187 SK,1183.0,11690.08,2022-10-06,2023-06-06
668428,ÇANKAYA,PARK,1550 CAD,1447.0,4818.51,2019-06-28,2019-08-01
427497,ÇANKAYA,BASIN ŞEHİTLERİ PARKI,ŞEHİT ERSAN CAD,334.0,1662.78,2018-07-25,2018-08-31
2247293,ÇANKAYA,ÇANKAYA BEL.BŞK.PARK VE B AH.MÜD.,AĞAÇSEVEN SK,97.0,323.01,2019-06-27,2019-07-29
671264,ÇANKAYA,UMUT ÇOCUK PARKI,ŞEHİT GÖNENÇ SK,1251.0,4978.98,2017-06-29,2017-07-28
1446574,ÇANKAYA,PARK,1059 CAD,780.0,6162.0,2022-07-04,2022-08-03
1447076,ÇANKAYA,HAMZA AKSOY PARKI,1163 CAD,14.0,46.62,2021-06-02,2021-06-29
670090,ÇANKAYA,ERGOVAN PARKI,697 SK,291.0,969.03,2020-08-04,2020-09-07
671041,ÇANKAYA,HUZUR PARKI,1142 SK,21.0,69.98,2021-06-29,2021-08-05
1071264,ÇANKAYA,ALİ GÖKTAŞ PARKI,DİKMENYILDIZ SK,269.0,915.81,2021-08-02,2021-08-31
1071070,ÇANKAYA,BAŞAK PARKI,1570 CAD,147.0,514.5,2021-09-03,2021-09-30
1074369,ÇANKAYA,PARK,2099 CAD,421.0,1704.36,2015-03-04,2016-06-02
421669,ÇANKAYA,ÖZGÜRLÜK PARKI,TEKMAN CAD,30.0,99.9,2021-06-02,2021-06-30
2246311,ÇANKAYA,YAŞAR ERİAN,3230 SK,437.0,1736.43,2017-05-25,2017-06-28
1446455,ÇANKAYA,ÖZGÜN PARKI,2494 SK,161.0,1940.05,2023-08-03,2023-09-02
2246814,ÇANKAYA,PARK,2003 SK,12.0,43.78,2018-12-25,2019-04-20
1073837,ÇANKAYA,T.C.ÇANK.BLD.BŞK.PRK.BAH. MÜD.YEŞİL ALAN,1011 SK,3.0,30.88,2023-03-28,2023-05-03
1446926,ÇANKAYA,İSMAİL CEM 2 PARKI,628 SK,265.0,2065.39,2022-06-27,2022-07-30
1074037,ÇANKAYA,PR.SEM RA DÜNDAR PARKI,636 CAD,121.0,1543.96,2023-09-04,2023-10-03
1445909,ÇANKAYA,NEZİR BÜYÜKCENGİZ PRKI,648 CAD,18.0,77.48,2017-11-27,2018-04-21
2997566,ÇANKAYA,ÇANKAYA BEL.BŞK.PARK VE B AH. MÜD.,950 SK,352.0,1172.16,2020-07-03,2020-08-05
1445402,ÇANKAYA,HÜSEYİN DOĞAN PARKI,ENSE ÇAY KONUTLARI,400.0,3318.71,2022-08-02,2022-09-02
1447018,ÇANKAYA,ÇANKAYA BELEDİYE BAŞKANLI ĞI ALTIN ÇOCUK 2,2864 CAD,100.0,333.0,2019-09-04,2020-06-02
670088,ÇANKAYA,DOKTORLAR PARKI,2714 SK,262.0,872.46,2021-06-26,2021-08-02
1446104,ÇANKAYA,GRİN P ARKI,2011 SK,449.0,3808.6,2022-09-01,2022-09-30
2246927,ÇANKAYA,PARK,OLGUNLAR CAD,12.0,40.24,2021-05-28,2021-09-01
1070689,ÇANKAYA,HİKMET ŞİMŞEK PARKI,406 SK,118.0,588.0,2018-07-26,2018-09-04
2246317,ÇANKAYA,ŞH.PİL .TAHSİN BARUTÇU PAR,ÖĞRETMENLER CAD,295.0,982.35,2019-06-27,2019-07-29
1070857,ÇANKAYA,S.OĞUZ ÇETİN PARKI,638 CAD,513.0,4380.14,2022-09-06,2022-10-05
1070590,ÇANKAYA,SAĞLIK OCAĞI PARKI,1943 CAD,103.0,342.99,2020-06-01,2020-07-02
674757,ÇANKAYA,MİNİ PARK,BAŞÇAVUŞ SK,49.0,239.25,2018-06-27,2018-07-27
2248494,ÇANKAYA,ÇANKAYA BEL.BŞK.PARK VE B AH.MÜD.,DİKMEN CAD,55.0,220.12,2018-10-27,2019-04-24
2246775,ÇANKAYA,ÇANKAYA BEL.BŞK.PARK VE B AH.MÜD.,3250 CAD,109.0,511.76,2018-05-22,2018-06-23
1070840,ÇANKAYA,İPEK PARKI,629 SK,888.0,7532.38,2022-09-01,2022-09-30
1446916,ÇANKAYA,YILDIZ KENTER PARKI,924 SOKAK,100.0,380.08,2015-10-03,2016-04-28
